北京,美住,"
20k-30k
经验5-10年 / 本科
                                ","
                                消费生活,电商 / B轮 / 500-2000人
                            ",java开发工程师,20k-30k,"
20k-30k
经验5-10年 / 本科
                                "
北京,小鹿医馆,"
25k-40k
经验5-10年 / 本科
                                ","
                                移动互联网,医疗丨健康 / C轮 / 150-500人
                            ",java开发工程师,25k-40k,"
25k-40k
经验5-10年 / 本科
                                "
北京,V房,"
18k-36k
经验3-5年 / 本科
                                ","
                                移动互联网,消费生活 / A轮 / 50-150人
                            ",java开发工程师,18k-36k,"
18k-36k
经验3-5年 / 本科
                                "
北京,酷划在线,"
10k-20k
经验1-3年 / 本科
                                ","
                                移动互联网 / 不需要融资 / 150-500人
                            ",java开发工程师,10k-20k,"
10k-20k
经验1-3年 / 本科
                                "
北京,蔷薇控股,"
20k-40k
经验3-5年 / 本科
                                ","
                                企业服务,数据服务 / A轮 / 150-500人
                            ",Java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,小y文娱,"
15k-25k
经验3-5年 / 本科
                                ","
                                移动互联网,游戏 / 不需要融资 / 150-500人
                            ",高级java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,大禹网络,"
30k-60k
经验应届毕业生 / 本科
                                ","
                                文娱丨内容 / 不需要融资 / 500-2000人
                            ",首席Java工程师,30k-60k,"
30k-60k
经验应届毕业生 / 本科
                                "
北京,世纪保众（北京）网络科技有限公司,"
15k-30k
经验3-5年 / 本科
                                ","
                                移动互联网,金融 / A轮 / 150-500人
                            ",Java,15k-30k,"
15k-30k
经验3-5年 / 本科
                                "
北京,华为,"
18k-28k
经验不限 / 本科
                                ","
                                通讯电子,软件开发 / 不需要融资 / 2000人以上
                            ",Java开发工程师,18k-28k,"
18k-28k
经验不限 / 本科
                                "
北京,北京智慧图,"
15k-25k
经验3-5年 / 本科
                                ","
                                移动互联网,数据服务 / C轮 / 150-500人
                            ",java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,美团点评,"
25k-50k
经验3-5年 / 本科
                                ","
                                消费生活 / 上市公司 / 2000人以上
                            ",交易收银组-Java研发工程师,25k-50k,"
25k-50k
经验3-5年 / 本科
                                "
北京,美团点评,"
20k-40k
经验3-5年 / 本科
                                ","
                                消费生活 / 上市公司 / 2000人以上
                            ",公交业务-Java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,汽车之家,"
30k-35k
经验3-5年 / 本科
                                ","
                                汽车丨出行 / 上市公司 / 2000人以上
                            ",JAVA高级开发工程师,30k-35k,"
30k-35k
经验3-5年 / 本科
                                "
北京,汽车之家,"
20k-25k
经验5-10年 / 本科
                                ","
                                汽车丨出行 / 上市公司 / 2000人以上
                            ",JAVA高级开发工程师,20k-25k,"
20k-25k
经验5-10年 / 本科
                                "
北京,钛氪新媒体科技,"
15k-30k
经验3-5年 / 本科
                                ","
                                移动互联网 / 未融资 / 50-150人
                            ",JAVA工程师,15k-30k,"
15k-30k
经验3-5年 / 本科
                                "
北京,华夏乐游,"
18k-25k
经验3-5年 / 本科
                                ","
                                游戏 / 不需要融资 / 150-500人
                            ",java开发工程师,18k-25k,"
18k-25k
经验3-5年 / 本科
                                "
北京,必要商城,"
20k-40k
经验5-10年 / 本科
                                ","
                                电商 / 不需要融资 / 150-500人
                            ",Java高级开发工程师,20k-40k,"
20k-40k
经验5-10年 / 本科
                                "
北京,世纪经纪,"
18k-25k
经验5-10年 / 本科
                                ","
                                金融 / 不需要融资 / 150-500人
                            ",java高级开发工程师,18k-25k,"
18k-25k
经验5-10年 / 本科
                                "
北京,世纪经纪,"
15k-25k
经验3-5年 / 大专
                                ","
                                金融 / 不需要融资 / 150-500人
                            ",java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 大专
                                "
北京,人民在线,"
10k-20k
经验3-5年 / 本科
                                ","
                                数据服务,移动互联网 / 不需要融资 / 150-500人
                            ",高级java开发工程师,10k-20k,"
10k-20k
经验3-5年 / 本科
                                "
北京,人民在线,"
10k-20k
经验3-5年 / 本科
                                ","
                                数据服务,移动互联网 / 不需要融资 / 150-500人
                            ",JAVA开发工程师,10k-20k,"
10k-20k
经验3-5年 / 本科
                                "
北京,乐道互动（北京）科技有限公司,"
20k-40k
经验3-5年 / 本科
                                ","
                                游戏 / 不需要融资 / 500-2000人
                            ",高级java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,度小满金融,"
18k-26k
经验3-5年 / 本科
                                ","
                                金融 / A轮 / 2000人以上
                            ",java开发工程师,18k-26k,"
18k-26k
经验3-5年 / 本科
                                "
北京,度小满金融,"
15k-30k
经验1-3年 / 本科
                                ","
                                金融 / A轮 / 2000人以上
                            ",java开发工程师,15k-30k,"
15k-30k
经验1-3年 / 本科
                                "
北京,CLPS,"
26k-30k
经验3-5年 / 本科
                                ","
                                数据服务,金融 / 未融资 / 500-2000人
                            ",Java开发工程师,26k-30k,"
26k-30k
经验3-5年 / 本科
                                "
北京,爱奇艺,"
20k-40k
经验3-5年 / 本科
                                ","
                                文娱丨内容 / 上市公司 / 2000人以上
                            ",高级java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,京东数字科技,"
25k-50k
经验5-10年 / 本科
                                ","
                                金融 / 上市公司 / 2000人以上
                            ",高级java开发工程师,25k-50k,"
25k-50k
经验5-10年 / 本科
                                "
北京,量化派,"
15k-20k
经验3-5年 / 本科
                                ","
                                金融,数据服务 / C轮 / 150-500人
                            ",java开发工程师,15k-20k,"
15k-20k
经验3-5年 / 本科
                                "
北京,Paytm,"
15k-30k
经验3-5年 / 本科
                                ","
                                电商,移动互联网 / 不需要融资 / 2000人以上
                            ",java开发工程师,15k-30k,"
15k-30k
经验3-5年 / 本科
                                "
北京,蓝湾博阅,"
18k-30k
经验3-5年 / 大专
                                ","
                                移动互联网 / A轮 / 15-50人
                            ",高级java开发工程师,18k-30k,"
18k-30k
经验3-5年 / 大专
                                "
北京,iHealth,"
18k-30k
经验1-3年 / 本科
                                ","
                                移动互联网,医疗丨健康 / 不需要融资 / 150-500人
                            ",Java高级开发工程师,18k-30k,"
18k-30k
经验1-3年 / 本科
                                "
北京,少年得到,"
20k-40k
经验3-5年 / 本科
                                ","
                                移动互联网,教育 / A轮 / 150-500人
                            ",Java开发工程师（直播方向）,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,少年得到,"
20k-40k
经验3-5年 / 本科
                                ","
                                移动互联网,教育 / A轮 / 150-500人
                            ",Java开发工程师（电商方向）,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,印象笔记,"
35k-40k
经验5-10年 / 本科
                                ","
                                移动互联网,企业服务 / A轮 / 50-150人
                            ",高级java开发工程师,35k-40k,"
35k-40k
经验5-10年 / 本科
                                "
北京,安讯达盛,"
15k-30k
经验3-5年 / 本科
                                ","
                                移动互联网 医疗健康 / 不需要融资 / 15-50人
                            ",Java开发工程师,15k-30k,"
15k-30k
经验3-5年 / 本科
                                "
北京,新东方,"
25k-35k
经验5-10年 / 本科
                                ","
                                教育 / 上市公司 / 2000人以上
                            ",高级Java开发工程师,25k-35k,"
25k-35k
经验5-10年 / 本科
                                "
北京,数资,"
15k-25k
经验3-5年 / 本科
                                ","
                                移动互联网,区块链 / 不需要融资 / 15-50人
                            ",JAVA开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,青木科技,"
20k-40k
经验3-5年 / 本科
                                ","
                                电商 / 未融资 / 500-2000人
                            ",高级JAVA开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,健康有益,"
15k-20k
经验5-10年 / 本科
                                ","
                                移动互联网,医疗丨健康 / 不需要融资 / 50-150人
                            ",Java工程师,15k-20k,"
15k-20k
经验5-10年 / 本科
                                "
北京,深演智能,"
13k-25k
经验1-3年 / 本科
                                ","
                                移动互联网,广告营销 / D轮及以上 / 150-500人
                            ",Java开发工程师,13k-25k,"
13k-25k
经验1-3年 / 本科
                                "
北京,百观Lab,"
15k-25k
经验1-3年 / 本科
                                ","
                                数据服务,金融 / A轮 / 15-50人
                            ",Java开发工程师,15k-25k,"
15k-25k
经验1-3年 / 本科
                                "
北京,深演智能,"
20k-40k
经验3-5年 / 本科
                                ","
                                移动互联网,广告营销 / D轮及以上 / 150-500人
                            ",Java高级开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,北京智米科技,"
13k-26k
经验3-5年 / 本科
                                ","
                                硬件,移动互联网 / B轮 / 50-150人
                            ",java开发工程师,13k-26k,"
13k-26k
经验3-5年 / 本科
                                "
北京,启迪公交,"
20k-30k
经验3-5年 / 本科
                                ","
                                移动互联网,消费生活 / 不需要融资 / 15-50人
                            ",java开发工程师,20k-30k,"
20k-30k
经验3-5年 / 本科
                                "
北京,深演智能,"
13k-25k
经验1-3年 / 本科
                                ","
                                移动互联网,广告营销 / D轮及以上 / 150-500人
                            ",Java开发工程师,13k-25k,"
13k-25k
经验1-3年 / 本科
                                "
北京,百观Lab,"
15k-25k
经验1-3年 / 本科
                                ","
                                数据服务,金融 / A轮 / 15-50人
                            ",Java开发工程师,15k-25k,"
15k-25k
经验1-3年 / 本科
                                "
北京,深演智能,"
20k-40k
经验3-5年 / 本科
                                ","
                                移动互联网,广告营销 / D轮及以上 / 150-500人
                            ",Java高级开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,北京智米科技,"
13k-26k
经验3-5年 / 本科
                                ","
                                硬件,移动互联网 / B轮 / 50-150人
                            ",java开发工程师,13k-26k,"
13k-26k
经验3-5年 / 本科
                                "
北京,启迪公交,"
20k-30k
经验3-5年 / 本科
                                ","
                                移动互联网,消费生活 / 不需要融资 / 15-50人
                            ",java开发工程师,20k-30k,"
20k-30k
经验3-5年 / 本科
                                "
北京,新数科技,"
15k-25k
经验3-5年 / 本科
                                ","
                                企业服务 / A轮 / 50-150人
                            ",高级java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,LinkedME,"
20k-40k
经验3-5年 / 本科
                                ","
                                移动互联网,企业服务 / B轮 / 50-150人
                            ",Java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,游道易,"
20k-35k
经验5-10年 / 本科
                                ","
                                移动互联网,游戏 / B轮 / 50-150人
                            ",JAVA高级开发工程师,20k-35k,"
20k-35k
经验5-10年 / 本科
                                "
北京,会小二网,"
18k-35k
经验5-10年 / 本科
                                ","
                                企业服务 / B轮 / 150-500人
                            ",高级JAVA开发工程师,18k-35k,"
18k-35k
经验5-10年 / 本科
                                "
北京,新华书店总店,"
15k-30k
经验3-5年 / 本科
                                ","
                                文娱丨内容,移动互联网 / 未融资 / 500-2000人
                            ",java工程师,15k-30k,"
15k-30k
经验3-5年 / 本科
                                "
北京,捷程易信,"
10k-18k
经验3-5年 / 本科
                                ","
                                移动互联网 / 不需要融资 / 150-500人
                            ",java开发工程师,10k-18k,"
10k-18k
经验3-5年 / 本科
                                "
北京,千丁,"
25k-35k
经验3-5年 / 本科
                                ","
                                消费生活 / B轮 / 500-2000人
                            ",Java开发工程师,25k-35k,"
25k-35k
经验3-5年 / 本科
                                "
北京,老虎集团,"
20k-40k
经验3-5年 / 本科
                                ","
                                移动互联网,金融 / 上市公司 / 500-2000人
                            ",高级Java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,酷我音乐,"
10k-20k
经验3-5年 / 不限
                                ","
                                移动互联网,文娱丨内容 / 上市公司 / 500-2000人
                            ",java开发工程师,10k-20k,"
10k-20k
经验3-5年 / 不限
                                "
北京,北京睿企信息科技有限公司,"
20k-35k
经验1-3年 / 本科
                                ","
                                移动互联网,信息安全 / A轮 / 50-150人
                            ",JAVA开发工程师,20k-35k,"
20k-35k
经验1-3年 / 本科
                                "
北京,汽车之家,"
20k-40k
经验5-10年 / 本科
                                ","
                                汽车丨出行 / 上市公司 / 2000人以上
                            ",java开发工程师,20k-40k,"
20k-40k
经验5-10年 / 本科
                                "
北京,苏州精正,"
30k-50k
经验10年以上 / 本科
                                ","
                                企业服务,金融 / 不需要融资 / 少于15人
                            ",java,30k-50k,"
30k-50k
经验10年以上 / 本科
                                "
北京,洋钱罐,"
15k-30k
经验1-3年 / 本科
                                ","
                                移动互联网,金融 / 不需要融资 / 150-500人
                            ",Java开发工程师,15k-30k,"
15k-30k
经验1-3年 / 本科
                                "
北京,世纪佳缘,"
18k-24k
经验3-5年 / 本科
                                ","
                                移动互联网 / 上市公司 / 2000人以上
                            ",JAVA开发工程师,18k-24k,"
18k-24k
经验3-5年 / 本科
                                "
北京,世纪佳缘,"
15k-30k
经验3-5年 / 本科
                                ","
                                移动互联网 / 上市公司 / 2000人以上
                            ",java开发工程师,15k-30k,"
15k-30k
经验3-5年 / 本科
                                "
北京,销售易,"
20k-35k
经验5-10年 / 本科
                                ","
                                移动互联网,数据服务 / D轮及以上 / 500-2000人
                            ",高级Java工程师(J10866),20k-35k,"
20k-35k
经验5-10年 / 本科
                                "
北京,中电万维,"
9k-18k
经验1-3年 / 本科
                                ","
                                软件开发 / 不需要融资 / 500-2000人
                            ",java开发工程师,9k-18k,"
9k-18k
经验1-3年 / 本科
                                "
北京,建信金科,"
20k-40k
经验不限 / 不限
                                ","
                                金融,软件开发 / 不需要融资 / 2000人以上
                            ",Java开发工程师（安全工具平台）,20k-40k,"
20k-40k
经验不限 / 不限
                                "
北京,建信金科,"
25k-50k
经验5-10年 / 本科
                                ","
                                金融,软件开发 / 不需要融资 / 2000人以上
                            ",JAVA开发工程师（工具平台方向）,25k-50k,"
25k-50k
经验5-10年 / 本科
                                "
北京,Tele-info,"
15k-25k
经验3-5年 / 硕士
                                ","
                                移动互联网,企业服务 / 不需要融资 / 15-50人
                            ",java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 硕士
                                "
北京,上海中软华腾软件系统有限公司,"
15k-17k
经验5-10年 / 本科
                                ","
                                企业服务,金融 / 上市公司 / 2000人以上
                            ",java开发工程师,15k-17k,"
15k-17k
经验5-10年 / 本科
                                "
北京,步峰信息,"
15k-25k
经验3-5年 / 本科
                                ","
                                移动互联网,企业服务 / 不需要融资 / 50-150人
                            ",java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,CLPS,"
12k-18k
经验3-5年 / 本科
                                ","
                                数据服务,金融 / 未融资 / 500-2000人
                            ",java开发工程师,12k-18k,"
12k-18k
经验3-5年 / 本科
                                "
北京,网联,"
20k-40k
经验3-5年 / 本科
                                ","
                                金融 / 不需要融资 / 150-500人
                            ",java,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,洋钱罐,"
15k-30k
经验1-3年 / 本科
                                ","
                                移动互联网,金融 / 不需要融资 / 150-500人
                            ",Java工程师,15k-30k,"
15k-30k
经验1-3年 / 本科
                                "
北京,步峰信息,"
15k-25k
经验3-5年 / 本科
                                ","
                                移动互联网,企业服务 / 不需要融资 / 50-150人
                            ",java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,CLPS,"
12k-18k
经验3-5年 / 本科
                                ","
                                数据服务,金融 / 未融资 / 500-2000人
                            ",java开发工程师,12k-18k,"
12k-18k
经验3-5年 / 本科
                                "
北京,网联,"
20k-40k
经验3-5年 / 本科
                                ","
                                金融 / 不需要融资 / 150-500人
                            ",java,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,洋钱罐,"
15k-30k
经验1-3年 / 本科
                                ","
                                移动互联网,金融 / 不需要融资 / 150-500人
                            ",Java工程师,15k-30k,"
15k-30k
经验1-3年 / 本科
                                "
北京,有爱互娱,"
25k-35k
经验5-10年 / 本科
                                ","
                                游戏 / 未融资 / 150-500人
                            ",java游戏服务器开发bj (MJ000229),25k-35k,"
25k-35k
经验5-10年 / 本科
                                "
北京,Soul,"
20k-40k
经验3-5年 / 本科
                                ","
                                社交,文娱丨内容 / C轮 / 150-500人
                            ",高级Java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,微聚未来,"
15k-30k
经验3-5年 / 本科
                                ","
                                移动互联网,金融 / 不需要融资 / 500-2000人
                            ",java开发工程师,15k-30k,"
15k-30k
经验3-5年 / 本科
                                "
北京,微聚未来,"
20k-40k
经验3-5年 / 本科
                                ","
                                移动互联网,金融 / 不需要融资 / 500-2000人
                            ",高级java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,酷克数据,"
35k-40k
经验5-10年 / 本科
                                ","
                                企业服务 / A轮 / 15-50人
                            ",java高级开发工程师,35k-40k,"
35k-40k
经验5-10年 / 本科
                                "
北京,酷克数据,"
25k-35k
经验3-5年 / 本科
                                ","
                                企业服务 / A轮 / 15-50人
                            ",java开发工程师,25k-35k,"
25k-35k
经验3-5年 / 本科
                                "
北京,悦福享,"
12k-17k
经验3-5年 / 本科
                                ","
                                企业服务 / A轮 / 15-50人
                            ",java开发工程师,12k-17k,"
12k-17k
经验3-5年 / 本科
                                "
北京,新东方,"
20k-40k
经验3-5年 / 本科
                                ","
                                教育 / 上市公司 / 2000人以上
                            ",java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,融兴通达,"
18k-30k
经验3-5年 / 本科
                                ","
                                金融,数据服务 / 不需要融资 / 150-500人
                            ",java开发工程师,18k-30k,"
18k-30k
经验3-5年 / 本科
                                "
北京,诺悦智能,"
11k-20k
经验3-5年 / 本科
                                ","
                                数据服务 / 未融资 / 50-150人
                            ",java开发工程师,11k-20k,"
11k-20k
经验3-5年 / 本科
                                "
北京,光启元 RAYKITE,"
15k-25k
经验3-5年 / 本科
                                ","
                                数据服务,企业服务 / 不需要融资 / 150-500人
                            ",Java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,什么值得买,"
20k-30k
经验5-10年 / 本科
                                ","
                                电子商务 / 上市公司 / 500-2000人
                            ",高级JAVA开发工程师,20k-30k,"
20k-30k
经验5-10年 / 本科
                                "
北京,藜麦信息,"
10k-19k
经验1-3年 / 本科
                                ","
                                移动互联网,数据服务 / 不需要融资 / 50-150人
                            ",java工程师,10k-19k,"
10k-19k
经验1-3年 / 本科
                                "
北京,藜麦信息,"
9k-18k
经验1-3年 / 本科
                                ","
                                移动互联网,数据服务 / 不需要融资 / 50-150人
                            ",java开发工程师,9k-18k,"
9k-18k
经验1-3年 / 本科
                                "
北京,微步在线,"
15k-30k
经验1-3年 / 本科
                                ","
                                信息安全 / C轮 / 50-150人
                            ",java开发工程师,15k-30k,"
15k-30k
经验1-3年 / 本科
                                "
北京,绿湾科技,"
15k-25k
经验3-5年 / 本科
                                ","
                                企业服务,数据服务 / B轮 / 150-500人
                            ",高级Java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,爱学习教育集团,"
25k-35k
经验5-10年 / 本科
                                ","
                                教育,移动互联网 / 上市公司 / 2000人以上
                            ",高级java开发工程师,25k-35k,"
25k-35k
经验5-10年 / 本科
                                "
北京,龙猫数据,"
22k-25k
经验1年以下 / 本科
                                ","
                                移动互联网,数据服务 / A轮 / 50-150人
                            ",java开发工程师,22k-25k,"
22k-25k
经验1年以下 / 本科
                                "
北京,小米,"
25k-50k
经验5-10年 / 本科
                                ","
                                硬件 / D轮及以上 / 2000人以上
                            ",资深java研发工程师-核心,25k-50k,"
25k-50k
经验5-10年 / 本科
                                "
北京,小米,"
18k-30k
经验3-5年 / 本科
                                ","
                                硬件 / D轮及以上 / 2000人以上
                            ",MIUI-Java研发工程师 (核心 ),18k-30k,"
18k-30k
经验3-5年 / 本科
                                "
北京,掌上先机-旺店通ERP,"
20k-40k
经验3-5年 / 本科
                                ","
                                移动互联网,电商 / A轮 / 500-2000人
                            ",Java工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,掌上先机-旺店通ERP,"
10k-18k
经验1-3年 / 本科
                                ","
                                移动互联网,电商 / A轮 / 500-2000人
                            ",java开发工程师,10k-18k,"
10k-18k
经验1-3年 / 本科
                                "
北京,会小二网,"
15k-25k
经验3-5年 / 本科
                                ","
                                企业服务 / B轮 / 150-500人
                            ",java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,会小二网,"
20k-40k
经验5-10年 / 本科
                                ","
                                企业服务 / B轮 / 150-500人
                            ",高级JAVA开发工程师,20k-40k,"
20k-40k
经验5-10年 / 本科
                                "
北京,一起教育科技,"
15k-30k
经验3-5年 / 本科
                                ","
                                移动互联网,教育 / D轮及以上 / 2000人以上
                            ",Java工程师,15k-30k,"
15k-30k
经验3-5年 / 本科
                                "
北京,薪人薪事,"
4k-6k
经验不限 / 本科
                                ","
                                企业服务 / C轮 / 150-500人
                            ",java实习生,4k-6k,"
4k-6k
经验不限 / 本科
                                "
北京,一起教育科技,"
15k-30k
经验3-5年 / 本科
                                ","
                                移动互联网,教育 / D轮及以上 / 2000人以上
                            ",Java工程师,15k-30k,"
15k-30k
经验3-5年 / 本科
                                "
北京,薪人薪事,"
4k-6k
经验不限 / 本科
                                ","
                                企业服务 / C轮 / 150-500人
                            ",java实习生,4k-6k,"
4k-6k
经验不限 / 本科
                                "
北京,禧涤智能,"
18k-25k
经验3-5年 / 本科
                                ","
                                人工智能,硬件 / A轮 / 50-150人
                            ",java开发工程师,18k-25k,"
18k-25k
经验3-5年 / 本科
                                "
北京,桔子分期,"
20k-25k
经验5-10年 / 大专
                                ","
                                电商,金融 / A轮 / 150-500人
                            ",高级JAVA开发工程师,20k-25k,"
20k-25k
经验5-10年 / 大专
                                "
北京,北京孔网时代科技有限公司,"
25k-40k
经验3-5年 / 本科
                                ","
                                电商 / 不需要融资 / 50-150人
                            ",高级JAVA开发工程师,25k-40k,"
25k-40k
经验3-5年 / 本科
                                "
北京,华农保险,"
15k-24k
经验5-10年 / 本科
                                ","
                                金融 / 不需要融资 / 500-2000人
                            ",java开发工程师,15k-24k,"
15k-24k
经验5-10年 / 本科
                                "
北京,苏州精正,"
20k-30k
经验3-5年 / 本科
                                ","
                                企业服务,金融 / 不需要融资 / 少于15人
                            ",java开发工程师,20k-30k,"
20k-30k
经验3-5年 / 本科
                                "
北京,好物聚,"
14k-25k
经验3-5年 / 本科
                                ","
                                电商,企业服务 / 未融资 / 150-500人
                            ",java,14k-25k,"
14k-25k
经验3-5年 / 本科
                                "
北京,步峰信息,"
13k-26k
经验3-5年 / 大专
                                ","
                                移动互联网,企业服务 / 不需要融资 / 50-150人
                            ",java开发工程师,13k-26k,"
13k-26k
经验3-5年 / 大专
                                "
北京,博云,"
13k-26k
经验3-5年 / 不限
                                ","
                                移动互联网,企业服务 / B轮 / 150-500人
                            ",java开发工程师,13k-26k,"
13k-26k
经验3-5年 / 不限
                                "
北京,安硕信息（amarsoft）,"
8k-16k
经验1-3年 / 本科
                                ","
                                金融 / 上市公司 / 2000人以上
                            ",JAVA开发工程师,8k-16k,"
8k-16k
经验1-3年 / 本科
                                "
北京,CLPS,"
15k-20k
经验3-5年 / 本科
                                ","
                                数据服务,金融 / 未融资 / 500-2000人
                            ",java,15k-20k,"
15k-20k
经验3-5年 / 本科
                                "
北京,爱选科技,"
13k-18k
经验1-3年 / 本科
                                ","
                                移动互联网,金融 / 天使轮 / 15-50人
                            ",Java开发工程师,13k-18k,"
13k-18k
经验1-3年 / 本科
                                "
北京,自如网,"
25k-40k
经验5-10年 / 本科
                                ","
                                房产家居 / A轮 / 2000人以上
                            ",高级Java开发工程师,25k-40k,"
25k-40k
经验5-10年 / 本科
                                "
北京,京东商城,"
20k-30k
经验5-10年 / 本科
                                ","
                                电商 / 上市公司 / 2000人以上
                            ",java高级开发工程师,20k-30k,"
20k-30k
经验5-10年 / 本科
                                "
北京,畅捷通,"
20k-30k
经验5-10年 / 本科
                                ","
                                企业服务,软件开发 / 上市公司 / 500-2000人
                            ",高级java开发工程师,20k-30k,"
20k-30k
经验5-10年 / 本科
                                "
北京,畅捷通,"
15k-25k
经验3-5年 / 本科
                                ","
                                企业服务,软件开发 / 上市公司 / 500-2000人
                            ",高级java开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,Altran （亚创）,"
11k-13k
经验3-5年 / 大专
                                ","
                                企业服务,硬件 / 上市公司 / 2000人以上
                            ",Java开发工程师,11k-13k,"
11k-13k
经验3-5年 / 大专
                                "
北京,华为技术有限公司,"
20k-40k
经验不限 / 本科
                                ","
                                通讯电子 / 不需要融资 / 2000人以上
                            ",Java开发工程师,20k-40k,"
20k-40k
经验不限 / 本科
                                "
北京,蚂蚁金服集团,"
35k-55k
经验不限 / 本科
                                ","
                                金融,移动互联网 / B轮 / 2000人以上
                            ",java技术专家,35k-55k,"
35k-55k
经验不限 / 本科
                                "
北京,商联达,"
8k-16k
经验1-3年 / 本科
                                ","
                                电商,软件开发 / 不需要融资 / 50-150人
                            ",java开发工程师,8k-16k,"
8k-16k
经验1-3年 / 本科
                                "
北京,热云数据,"
20k-40k
经验3-5年 / 本科
                                ","
                                数据服务,移动互联网 / B轮 / 150-500人
                            ",高级java开发工程师,20k-40k,"
20k-40k
经验3-5年 / 本科
                                "
北京,深圳市林祺信息技术有限公司,"
15k-20k
经验5-10年 / 本科
                                ","
                                移动互联网 / 未融资 / 15-50人
                            ",Java开发工程师,15k-20k,"
15k-20k
经验5-10年 / 本科
                                "
北京,光启元 RAYKITE,"
18k-25k
经验5-10年 / 不限
                                ","
                                数据服务,企业服务 / 不需要融资 / 150-500人
                            ",高级java开发工程师,18k-25k,"
18k-25k
经验5-10年 / 不限
                                "
北京,易观,"
20k-40k
经验5-10年 / 本科
                                ","
                                移动互联网,数据服务 / B轮 / 150-500人
                            ",高级java开发工程师,20k-40k,"
20k-40k
经验5-10年 / 本科
                                "
北京,云势软件,"
15k-25k
经验3-5年 / 本科
                                ","
                                企业服务 / B轮 / 150-500人
                            ",JAVA开发工程师,15k-25k,"
15k-25k
经验3-5年 / 本科
                                "
北京,嘉和美康,"
12k-20k
经验3-5年 / 本科
                                ","
                                移动互联网,医疗丨健康 / C轮 / 500-2000人
                            ",java工程师,12k-20k,"
12k-20k
经验3-5年 / 本科
                                "
北京,中德智慧教育,"
15k-20k
经验1-3年 / 大专
                                ","
                                教育 / 不需要融资 / 50-150人
                            ",java开发工程师,15k-20k,"
15k-20k
经验1-3年 / 大专
                                "
北京,高灯科技,"
20k-30k
经验5-10年 / 本科
                                ","
                                移动互联网,电商 / B轮 / 500-2000人
                            ",高级java开发工程师,20k-30k,"
20k-30k
经验5-10年 / 本科
                                "
北京,生仝智能,"
4k-8k
经验应届毕业生 / 硕士
                                ","
                                移动互联网 / 天使轮 / 15-50人
                            ",java工程师,4k-8k,"
4k-8k
经验应届毕业生 / 硕士
                                "
北京,MICO,"
20k-35k
经验3-5年 / 本科
                                ","
                                移动互联网 / A轮 / 150-500人
                            ",Java开发工程师,20k-35k,"
20k-35k
经验3-5年 / 本科
                                "
北京,对啊网,"
15k-20k
经验3-5年 / 大专
                                ","
                                移动互联网 / B轮 / 500-2000人
                            ",高级java开发工程师,15k-20k,"
15k-20k
经验3-5年 / 大专
                                "
北京,赢时胜软件,"
18k-25k
经验5-10年 / 本科
                                ","
                                金融 / 上市公司 / 500-2000人
                            ",高级java开发工程师,18k-25k,"
18k-25k
经验5-10年 / 本科
                                "
北京,天鹏恒宇,"
10k-20k
经验不限 / 本科
                                ","
                                金融,医疗丨健康 / 不需要融资 / 150-500人
                            ",Java,10k-20k,"
10k-20k
经验不限 / 本科
                                "
北京,聚云位智,"
20k-35k
经验3-5年 / 本科
                                ","
                                数据服务 / A轮 / 50-150人
                            ",高级Java开发工程师,20k-35k,"
20k-35k
经验3-5年 / 本科
                                "
